9.999999999999995004e-03,0.000000000000000000e+00
1.999999999999993450e-02,0.000000000000000000e+00
2.999999999999987399e-02,0.000000000000000000e+00
4.000000000000011879e-02,0.000000000000000000e+00
5.000000000000040523e-02,0.000000000000000000e+00
6.000000000000069167e-02,0.000000000000000000e+00
7.000000000000097811e-02,0.000000000000000000e+00
8.000000000000126454e-02,0.000000000000000000e+00
9.000000000000155098e-02,0.000000000000000000e+00
1.000000000000018374e-01,0.000000000000000000e+00
1.100000000000021239e-01,0.000000000000000000e+00
1.200000000000024103e-01,0.000000000000000000e+00
1.300000000000020028e-01,0.000000000000000000e+00
1.400000000000009015e-01,0.000000000000000000e+00
1.499999999999998002e-01,0.000000000000000000e+00
1.599999999999986988e-01,0.000000000000000000e+00
1.699999999999975975e-01,0.000000000000000000e+00
1.799999999999964961e-01,0.000000000000000000e+00
1.899999999999953948e-01,0.000000000000000000e+00
1.999999999999942935e-01,0.000000000000000000e+00
2.099999999999931921e-01,0.000000000000000000e+00
2.199999999999920908e-01,0.000000000000000000e+00
2.299999999999909894e-01,0.000000000000000000e+00
2.399999999999898881e-01,0.000000000000000000e+00
2.499999999999887867e-01,0.000000000000000000e+00
2.599999999999876854e-01,0.000000000000000000e+00
2.699999999999865841e-01,0.000000000000000000e+00
2.799999999999854827e-01,0.000000000000000000e+00
2.899999999999843814e-01,0.000000000000000000e+00
2.999999999999832800e-01,0.000000000000000000e+00
3.099999999999821787e-01,0.000000000000000000e+00
3.199999999999810774e-01,0.000000000000000000e+00
3.299999999999799760e-01,0.000000000000000000e+00
3.399999999999788747e-01,0.000000000000000000e+00
3.499999999999777733e-01,0.000000000000000000e+00
3.599999999999766720e-01,1.000000000000000000e+00
3.699999999999755707e-01,1.000000000000000000e+00
3.799999999999744693e-01,1.000000000000000000e+00
3.899999999999733680e-01,1.000000000000000000e+00
3.999999999999722666e-01,1.000000000000000000e+00
4.099999999999711653e-01,1.000000000000000000e+00
4.199999999999700639e-01,1.000000000000000000e+00
4.299999999999689626e-01,1.000000000000000000e+00
4.399999999999678613e-01,1.000000000000000000e+00
4.499999999999667599e-01,1.000000000000000000e+00
4.599999999999656586e-01,1.000000000000000000e+00
4.699999999999645572e-01,1.000000000000000000e+00
4.799999999999634559e-01,1.000000000000000000e+00
4.899999999999623546e-01,1.000000000000000000e+00
4.999999999999612532e-01,1.000000000000000000e+00
5.099999999999601519e-01,1.000000000000000000e+00
5.199999999999590505e-01,1.000000000000000000e+00
5.299999999999579492e-01,1.000000000000000000e+00
5.399999999999568479e-01,1.000000000000000000e+00
5.499999999999557465e-01,1.000000000000000000e+00
5.599999999999546452e-01,1.000000000000000000e+00
5.699999999999535438e-01,1.000000000000000000e+00
5.799999999999524425e-01,1.000000000000000000e+00
5.899999999999513411e-01,1.000000000000000000e+00
5.999999999999502398e-01,1.000000000000000000e+00
6.099999999999491385e-01,1.000000000000000000e+00
6.199999999999480371e-01,1.000000000000000000e+00
6.299999999999469358e-01,1.000000000000000000e+00
6.399999999999458344e-01,1.000000000000000000e+00
6.499999999999447331e-01,1.000000000000000000e+00
6.599999999999436318e-01,1.000000000000000000e+00
6.699999999999425304e-01,1.000000000000000000e+00
6.799999999999414291e-01,1.000000000000000000e+00
6.899999999999403277e-01,1.000000000000000000e+00
6.999999999999392264e-01,1.000000000000000000e+00
7.099999999999381251e-01,1.000000000000000000e+00
7.199999999999370237e-01,1.000000000000000000e+00
7.299999999999359224e-01,1.000000000000000000e+00
7.399999999999348210e-01,1.000000000000000000e+00
7.499999999999337197e-01,2.000000000000000000e+00
7.599999999999326183e-01,2.000000000000000000e+00
7.699999999999315170e-01,2.000000000000000000e+00
7.799999999999304157e-01,2.000000000000000000e+00
7.899999999999293143e-01,2.000000000000000000e+00
7.999999999999282130e-01,2.000000000000000000e+00
8.099999999999271116e-01,2.000000000000000000e+00
8.199999999999260103e-01,2.000000000000000000e+00
8.299999999999249090e-01,2.000000000000000000e+00
8.399999999999238076e-01,2.000000000000000000e+00
8.499999999999227063e-01,2.000000000000000000e+00
8.599999999999216049e-01,2.000000000000000000e+00
8.699999999999205036e-01,2.000000000000000000e+00
8.799999999999194022e-01,2.000000000000000000e+00
8.899999999999183009e-01,2.000000000000000000e+00
8.999999999999171996e-01,2.000000000000000000e+00
9.099999999999160982e-01,3.000000000000000000e+00
9.199999999999149969e-01,3.000000000000000000e+00
9.299999999999138955e-01,3.000000000000000000e+00
9.399999999999127942e-01,3.000000000000000000e+00
9.499999999999116929e-01,3.000000000000000000e+00
9.599999999999105915e-01,3.000000000000000000e+00
9.699999999999094902e-01,3.000000000000000000e+00
9.799999999999083888e-01,3.000000000000000000e+00
9.899999999999072875e-01,3.000000000000000000e+00
9.999999999999061862e-01,3.000000000000000000e+00
1.009999999999905196e+00,3.000000000000000000e+00
1.019999999999904094e+00,3.000000000000000000e+00
