time,y,vy,ay
7.700000000000117861e-02,9.130115885399682496e-02,-2.113934959621927567e-01,-9.477282373670919968e-01
7.710000000000118148e-02,9.128001477261697694e-02,-2.114881316348980744e-01,-9.463567270532351472e-01
7.720000000000118434e-02,9.125886263708235524e-02,-2.115545790575680540e-01,-6.644742266998391322e-01
7.730000000000118721e-02,9.123770084128590696e-02,-2.116813368713344745e-01,-1.267578137664193916e+00
7.740000000000119007e-02,9.121652759313350622e-02,-2.117836261766870010e-01,-1.022893053525317120e+00
7.750000000000119293e-02,9.119534491442651825e-02,-2.118699479631685201e-01,-8.632178648153056022e-01
7.760000000000119580e-02,9.117415403100881388e-02,-2.119477203909325980e-01,-7.777242776408720415e-01
7.770000000000119866e-02,9.115295537026744943e-02,-2.120254944363697824e-01,-7.777404543717302277e-01
7.780000000000120153e-02,9.113174746740021481e-02,-2.121325629082882747e-01,-1.070684719184828992e+00
7.790000000000120439e-02,9.111052849569850620e-02,-2.122468711258416463e-01,-1.143082175533789879e+00
7.800000000000120726e-02,9.108929865699577633e-02,-2.123499029288038464e-01,-1.030318029621930087e+00
7.810000000000121012e-02,9.106806301514037971e-02,-2.123629341790986558e-01,-1.303125029480205754e-01
7.820000000000121299e-02,9.104682393484818392e-02,-2.124186716648149842e-01,-5.573748571632777260e-01
7.830000000000121585e-02,9.102559401679982676e-02,-2.121796893023989994e-01,2.389823624159850279e+00
7.840000000000121871e-02,9.100438506589575427e-02,-2.119993287790612468e-01,1.803605233377580053e+00
7.850000000000122158e-02,9.098319094975554355e-02,-2.118829940250584742e-01,1.163347540027862559e+00
7.860000000000122444e-02,9.096200343394261756e-02,-2.118673222335324957e-01,1.567179152598141834e-01
7.870000000000122731e-02,9.094082903055508704e-02,-2.116207455170991680e-01,2.465767164333154682e+00
7.880000000000123017e-02,9.091967597762591613e-02,-2.114403130662330099e-01,1.804324508661517390e+00
7.890000000000123304e-02,9.089853843982587112e-02,-2.113104429345771529e-01,1.298701316558599439e+00
7.900000000000123590e-02,9.087741191835746468e-02,-2.112199864334229349e-01,9.045650115421203230e-01
7.910000000000123876e-02,9.085629279128520919e-02,-2.111625550116567884e-01,5.743142176615367855e-01
7.920000000000124163e-02,9.083517805210288010e-02,-2.111322286350611477e-01,3.032637659563524601e-01
7.930000000000124449e-02,9.081406527262984862e-02,-2.111233608256448124e-01,8.867809416333870265e-02
7.940000000000124736e-02,9.079295255387748176e-02,-2.111310142215881702e-01,-7.653395943347070240e-02
7.950000000000125022e-02,9.077183844277027236e-02,-2.111512079226508520e-01,-2.019370106269156029e-01
7.960000000000125309e-02,9.075072183710775064e-02,-2.111809053277364789e-01,-2.969740508563296633e-01
7.970000000000125595e-02,9.072960189926922159e-02,-2.112178514427723863e-01,-3.694611503591848090e-01
7.980000000000125882e-02,9.070847933409578734e-02,-2.112334520259548098e-01,-1.560058318242935615e-01
7.990000000000126168e-02,9.068734758153801367e-02,-2.114015991295048469e-01,-1.681471035500477829e+00
8.000000000000126454e-02,9.066619910290615869e-02,-2.115679735075227108e-01,-1.663743780178718490e+00
8.010000000000126741e-02,9.064503517987233805e-02,-2.117104871690065615e-01,-1.425136614838622862e+00
8.020000000000127027e-02,9.062385795280279710e-02,-2.118340542216904376e-01,-1.235670526838885008e+00
8.030000000000127314e-02,9.060266898922966772e-02,-2.119452172410293822e-01,-1.111630193389477661e+00
8.040000000000127600e-02,9.058146930283574039e-02,-2.120485106374319639e-01,-1.032933964025858131e+00
8.050000000000127887e-02,9.056025953142707308e-02,-2.121469175359673998e-01,-9.840689853542811116e-01
8.060000000000128173e-02,9.053904006294628826e-02,-2.122424520797271952e-01,-9.553454375979065771e-01
8.070000000000128459e-02,9.051780718176456741e-02,-2.124151715546151731e-01,-1.727194748879846253e+00
8.080000000000128746e-02,9.049656434579804454e-02,-2.124415477757810311e-01,-2.637622116585974230e-01
8.090000000000129032e-02,9.047531694416245662e-02,-2.125064849359497576e-01,-6.493716016871422525e-01
8.100000000000129319e-02,9.045406219721853491e-02,-2.125884539424830189e-01,-8.196900653324836750e-01
8.110000000000129605e-02,9.043279895498258780e-02,-2.126763907764255002e-01,-8.793683394248374974e-01
8.120000000000129892e-02,9.041152676049260539e-02,-2.127674990233108521e-01,-9.110824688536276472e-01
8.130000000000130178e-02,9.039024534206972772e-02,-2.128608694343602503e-01,-9.337041104938841318e-01
8.140000000000130465e-02,9.036895450841915534e-02,-2.129558035770917901e-01,-9.493414273152966931e-01
8.150000000000130751e-02,9.034765413306676540e-02,-2.130517034706422008e-01,-9.589989355040595687e-01
8.160000000000131037e-02,9.032634413939512330e-02,-2.131481699622875536e-01,-9.646649164534901733e-01
8.170000000000131324e-02,9.030502448090665935e-02,-2.132449998068963182e-01,-9.682984460875457833e-01
8.180000000000131610e-02,9.028369512563061416e-02,-2.133421057140825472e-01,-9.710590718622112982e-01
8.190000000000131897e-02,9.026235604871793439e-02,-2.134394325395502778e-01,-9.732682546773231413e-01
8.200000000000132183e-02,9.024100723158791360e-02,-2.135369100608960069e-01,-9.747752134572772453e-01
8.210000000000132470e-02,9.021965099438482294e-02,-2.135878340007894283e-01,-5.092393989341172933e-01
8.220000000000132756e-02,9.019828370506412230e-02,-2.137579524132921516e-01,-1.701184125027217053e+00
8.230000000000133042e-02,9.017689996431071942e-02,-2.139168626547819918e-01,-1.589102414898293958e+00
8.240000000000133329e-02,9.015550144689614409e-02,-2.140534856366626826e-01,-1.366229818806886875e+00
8.250000000000133615e-02,9.013408999137929867e-02,-2.141756247002823410e-01,-1.221390636196620028e+00
8.260000000000133902e-02,9.011266672894958918e-02,-2.142896238937742337e-01,-1.139991934918984873e+00
8.270000000000134188e-02,9.009123229212179229e-02,-2.143991126622489529e-01,-1.094887684747124501e+00
8.280000000000134475e-02,9.006978702723393571e-02,-2.145061850948446203e-01,-1.070724325956663003e+00
8.290000000000134761e-02,9.004833111194165962e-02,-2.146121207505395645e-01,-1.059356556949322403e+00
8.300000000000135048e-02,9.002686059196114698e-02,-2.147982788596829451e-01,-1.861581091433740509e+00
8.310000000000135334e-02,9.000537954123445650e-02,-2.148227356741655159e-01,-2.445681448257841228e-01
8.320000000000135620e-02,8.998389424827543670e-02,-2.148831235063227429e-01,-6.038783215723443343e-01
8.330000000000135907e-02,8.996240196659409383e-02,-2.149625101205617228e-01,-7.938661423898585312e-01
8.340000000000136193e-02,8.994090135415573617e-02,-2.150497386464569338e-01,-8.722852589519763944e-01
8.350000000000136480e-02,8.991939202532495123e-02,-2.151368379692947808e-01,-8.709932283785132290e-01
8.360000000000136766e-02,8.989786810087056768e-02,-2.153416511183667559e-01,-2.048131490719871550e+00
8.370000000000137053e-02,8.987632438862308559e-02,-2.155325938311549727e-01,-1.909427127882202146e+00
8.380000000000137339e-02,8.985476279299917102e-02,-2.156993186471058699e-01,-1.667248159508921024e+00
8.390000000000137625e-02,8.983318540525790652e-02,-2.158484361781327354e-01,-1.491175310268664900e+00
8.400000000000137912e-02,8.981159369979889451e-02,-2.159856730022082782e-01,-1.372368240755409419e+00
8.410000000000138198e-02,8.978998867355937608e-02,-2.161148517882133524e-01,-1.291787860050785497e+00
8.420000000000138485e-02,8.976837099766932226e-02,-2.162386660128903237e-01,-1.238142246769581512e+00
8.430000000000138771e-02,8.974674111117024455e-02,-2.163590639687417994e-01,-1.203979558514858050e+00
8.440000000000139058e-02,8.972509928984513661e-02,-2.164773625335310592e-01,-1.182985647892652370e+00
8.450000000000139344e-02,8.970344794168599867e-02,-2.165496006492791392e-01,-7.223811574809206881e-01
8.460000000000139631e-02,8.968178517282640594e-02,-2.167057765424509896e-01,-1.561758931718423282e+00
8.470000000000139917e-02,8.966010794734208256e-02,-2.168387331439151910e-01,-1.329566014641993643e+00
8.480000000000140203e-02,8.963841842039611818e-02,-2.169518057754466767e-01,-1.130726315314791952e+00
8.490000000000140490e-02,8.961671807300593262e-02,-2.170551420282026966e-01,-1.033362527560201860e+00
8.500000000000140776e-02,8.959500760640327910e-02,-2.171541900248231405e-01,-9.904799662045192798e-01
8.510000000000141063e-02,8.957328732439520658e-02,-2.172514501365257200e-01,-9.726011170258945793e-01
8.520000000000141349e-02,8.955155734300569714e-02,-2.173481776537416199e-01,-9.672751721591154039e-01
8.530000000000141636e-02,8.952981768130308105e-02,-2.174450563986302654e-01,-9.687874488865189093e-01
8.540000000000141922e-02,8.950806468212949008e-02,-2.176149270733032937e-01,-1.698706746730162642e+00
8.550000000000142208e-02,8.948630527098443144e-02,-2.175732958277807327e-01,4.163124552256294297e-01
8.560000000000142495e-02,8.946454793744658407e-02,-2.175733749290696406e-01,-7.910128889411674295e-04
8.570000000000142781e-02,8.944278893348599213e-02,-2.176067042828553066e-01,-3.332935378565612394e-01
8.580000000000143068e-02,8.942102569343582386e-02,-2.176580967204093109e-01,-5.139243755399637292e-01
8.590000000000143354e-02,8.939925679408573800e-02,-2.177198902813066439e-01,-6.179356089732024326e-01
8.600000000000143641e-02,8.937748139847080664e-02,-2.177880220172552506e-01,-6.813173594861086091e-01
8.610000000000143927e-02,8.935569900441819868e-02,-2.178598590348740649e-01,-7.183701761880082470e-01
8.620000000000144214e-02,8.933390933301221803e-02,-2.179335690847355733e-01,-7.371004986151742377e-01
8.630000000000144500e-02,8.931211225480648053e-02,-2.180079950300013447e-01,-7.442594526578393266e-01
8.640000000000144786e-02,8.929030742689240963e-02,-2.180885632514001637e-01,-8.056822139882738876e-01
8.650000000000145073e-02,8.926849293245692207e-02,-2.182013254583551054e-01,-1.127622069549442330e+00
8.660000000000145359e-02,8.924666666755261268e-02,-2.183239726277855508e-01,-1.226471694304325899e+00
8.670000000000145646e-02,8.922482861815320132e-02,-2.184370153603849840e-01,-1.130427325994207255e+00
8.680000000000145932e-02,8.920298373325165342e-02,-2.184606826704712235e-01,-2.366731008622827703e-01
8.690000000000146219e-02,8.918113658116288978e-02,-2.184823591048830616e-01,-2.167643441183803310e-01
8.700000000000146505e-02,8.915928800324418591e-02,-2.184891992692708507e-01,-6.840164387801453416e-02
8.710000000000146791e-02,8.913743498295295664e-02,-2.185712065554032968e-01,-8.200728613244622212e-01
8.720000000000147078e-02,8.911557450556581439e-02,-2.186383411874376903e-01,-6.713463203438800875e-01
8.730000000000147364e-02,8.909370773201397142e-02,-2.186971298494052585e-01,-5.878866196756973306e-01
8.740000000000147651e-02,8.907183520613044803e-02,-2.187533878210463634e-01,-5.625797164111665527e-01
8.750000000000147937e-02,8.904995708125561238e-02,-2.188091096755962195e-01,-5.572185454984867059e-01
8.760000000000148224e-02,8.902807338253468372e-02,-2.188648647428771410e-01,-5.575506728092508579e-01
8.770000000000148510e-02,8.900618409171519307e-02,-2.189209516469027283e-01,-5.608690402558735855e-01
8.780000000000148797e-02,8.898428683789894045e-02,-2.190241246781504392e-01,-1.031730312477198819e+00
8.790000000000149083e-02,8.896239556453834629e-02,-2.188013425336381157e-01,2.227821445123133515e+00
8.800000000000149369e-02,8.894052407435167062e-02,-2.186284611998069449e-01,1.728813338311664616e+00
8.810000000000149656e-02,8.891866699851659617e-02,-2.185130555017129050e-01,1.154056980940378674e+00
8.820000000000149942e-02,8.889681944910574063e-02,-2.184379327154750139e-01,7.512278623790474841e-01
8.830000000000150229e-02,8.887497798896737411e-02,-2.183912700518946814e-01,4.666266358032136741e-01
8.840000000000150515e-02,8.885314017186903002e-02,-2.183650719150124486e-01,2.619813688224605919e-01
8.850000000000150802e-02,8.883130425787799656e-02,-2.183532079056556552e-01,1.186400935680373275e-01
8.860000000000151088e-02,8.880946905444242478e-02,-2.183508608058938594e-01,2.347099761783443678e-02
8.870000000000151374e-02,8.878763378557828767e-02,-2.183545164769832569e-01,-3.655671089384996547e-02
8.880000000000151661e-02,8.876579927536015768e-02,-2.183356878854948169e-01,1.882859148845067165e-01
8.890000000000151947e-02,8.874395884543398449e-02,-2.184729106378546226e-01,-1.372227523598034571e+00
8.900000000000152234e-02,8.872210486732705348e-02,-2.186066515007188404e-01,-1.337408628642236419e+00
8.910000000000152520e-02,8.870023881657984610e-02,-2.187143634433248440e-01,-1.077119426060033858e+00
8.920000000000152807e-02,8.867836303005699472e-02,-2.188013670136374489e-01,-8.700357031259998708e-01
8.930000000000153093e-02,8.865647922798393366e-02,-2.188746744477179929e-01,-7.330743408055726551e-01
8.940000000000153380e-02,8.863458569105085727e-02,-2.189960642138992497e-01,-1.213897661812498363e+00
8.950000000000153666e-02,8.861269342424307749e-02,-2.188492719417516885e-01,1.467922721475743542e+00
8.960000000000153952e-02,8.859081011789640692e-02,-2.188168549917489936e-01,3.241695000269124161e-01
8.970000000000154239e-02,8.856893726734371697e-02,-2.186401560621393791e-01,1.766989296096202144e+00
8.980000000000154525e-02,8.854707733437848505e-02,-2.185585032426098639e-01,8.165281952951122246e-01
8.990000000000154812e-02,8.852522262921322382e-02,-2.185356000627189932e-01,2.290317989087412576e-01
9.000000000000155098e-02,8.850336844777946521e-02,-2.185480286123729632e-01,-1.242854965396912315e-01
9.010000000000155385e-02,8.848151184532841718e-02,-2.185840204086373917e-01,-3.599179626443324564e-01
9.020000000000155671e-02,8.845965085144873175e-02,-2.186358571852096422e-01,-5.183677657225095325e-01
9.030000000000155957e-02,8.843778416605398152e-02,-2.186978507097448177e-01,-6.199352453517281702e-01
9.040000000000156244e-02,8.841591097122146470e-02,-2.187660459406736424e-01,-6.819523092882624482e-01
9.050000000000156530e-02,8.839403076819302152e-02,-2.188380146283037397e-01,-7.196868763010965120e-01
9.060000000000156817e-02,8.837214324511971641e-02,-2.189124468378305099e-01,-7.443220952676176116e-01
9.070000000000157103e-02,8.835024818902156851e-02,-2.189886751251228780e-01,-7.622828729236309497e-01
9.080000000000157390e-02,8.832834544041961999e-02,-2.190662969138301996e-01,-7.762178870732966418e-01
9.090000000000157676e-02,8.830643487724612606e-02,-2.191449665559366544e-01,-7.866964210646630873e-01
9.100000000000157963e-02,8.828451641208596989e-02,-2.192243366471333943e-01,-7.937009119672903124e-01
9.110000000000158249e-02,8.826258999111463721e-02,-2.193040827796294279e-01,-7.974613249602393594e-01
9.120000000000158535e-02,8.824065798263872051e-02,-2.193360867387924296e-01,-3.200395916299092480e-01
9.130000000000158822e-02,8.821871667444859677e-02,-2.194900770637712162e-01,-1.539903249787808903e+00
9.140000000000159108e-02,8.819676053828159890e-02,-2.196326462762596965e-01,-1.425692124884722078e+00
9.150000000000159395e-02,8.817479127127440808e-02,-2.197526938674685959e-01,-1.200475912089075337e+00
9.160000000000159681e-02,8.815281073056993599e-02,-2.198581202218562458e-01,-1.054263543876420295e+00
9.170000000000159968e-02,8.813082005935748975e-02,-2.199553040270701698e-01,-9.718380521392340210e-01
9.180000000000160254e-02,8.810881989915990420e-02,-2.200478999246703038e-01,-9.259589760012475468e-01
9.190000000000160540e-02,8.808681060234641036e-02,-2.201380363452752342e-01,-9.013642060494070352e-01
9.200000000000160827e-02,8.806478819254098811e-02,-2.203101597632912967e-01,-1.721234180160762017e+00
9.210000000000161113e-02,8.804275685988041666e-02,-2.203164934482031156e-01,-6.333684911816697682e-02
9.220000000000161400e-02,8.802072304570970895e-02,-2.203597899660287851e-01,-4.329651782567724982e-01
9.230000000000161686e-02,8.799868386215713156e-02,-2.204238810854794728e-01,-6.409111945068379779e-01
9.240000000000161973e-02,8.797663793395546494e-02,-2.204946829479243753e-01,-7.080186244491175618e-01
9.250000000000162259e-02,8.795458474102250956e-02,-2.205691757110800344e-01,-7.449276315566276674e-01
9.260000000000162546e-02,8.793252399772184813e-02,-2.206456903022432914e-01,-7.651459116325808330e-01
9.270000000000162832e-02,8.791045578319882370e-02,-2.207186001581963875e-01,-7.290985595310548462e-01
9.280000000000163118e-02,8.788837422963045876e-02,-2.209124712090133336e-01,-1.938710508169575464e+00
9.290000000000163405e-02,8.786627406536695606e-02,-2.210908140610854944e-01,-1.783428520721737076e+00
9.300000000000163691e-02,8.784415735076611664e-02,-2.212434779557208298e-01,-1.526638946353297444e+00
9.310000000000163978e-02,8.782202628894661411e-02,-2.213777584343748495e-01,-1.342804786540231055e+00
9.320000000000164264e-02,8.779988241114124181e-02,-2.214997976729823348e-01,-1.220392386074800051e+00
9.330000000000164551e-02,8.777772674230224781e-02,-2.216135791068976901e-01,-1.137814339153460086e+00
9.340000000000164837e-02,8.775555997106289363e-02,-2.217218456802436122e-01,-1.082665733459215796e+00
9.350000000000165123e-02,8.773338255034783539e-02,-2.218265686208563681e-01,-1.047229406127696549e+00
9.360000000000165410e-02,8.771119476737679332e-02,-2.219290908000517981e-01,-1.025221791954272987e+00
9.370000000000165696e-02,8.768899909445028451e-02,-2.219843677301842344e-01,-5.527693013244990849e-01
9.380000000000165983e-02,8.766679353910453165e-02,-2.221267391848593120e-01,-1.423714546750821874e+00
9.390000000000166269e-02,8.764457493402148802e-02,-2.222453624760366286e-01,-1.186232911773149601e+00
9.400000000000166556e-02,8.762234547987991784e-02,-2.223437203553802755e-01,-9.835787934364994545e-01
9.410000000000166842e-02,8.760010668814430246e-02,-2.224321143569513437e-01,-8.839400157106693801e-01
9.420000000000167129e-02,8.757785928005359932e-02,-2.225160474569798097e-01,-8.393310002845557616e-01
9.430000000000167415e-02,8.755560357442601638e-02,-2.225980650946010608e-01,-8.201763762126227375e-01
9.440000000000167701e-02,8.753333969725672625e-02,-2.226794782910819226e-01,-8.141319648085670879e-01
9.450000000000167988e-02,8.751106392406765577e-02,-2.228359854902401127e-01,-1.565071991581834743e+00
9.460000000000168274e-02,8.748878347331125183e-02,-2.227730296379530073e-01,6.295585228709907888e-01
9.470000000000168561e-02,8.746650713251219456e-02,-2.227537863432445531e-01,1.924329470844644563e-01
9.480000000000168847e-02,8.744423097290736357e-02,-2.227694057532565164e-01,-1.561941001196414935e-01
9.490000000000169134e-02,8.742195229708185633e-02,-2.228041107568622115e-01,-3.470500360568753440e-01
9.500000000000169420e-02,8.739966959564052229e-02,-2.228499180699316240e-01,-4.580731306942081860e-01
9.510000000000169706e-02,8.737738167157617364e-02,-2.229085632169805209e-01,-5.864514704889578489e-01
9.520000000000169993e-02,8.735508608739039893e-02,-2.230031204985943594e-01,-9.455728161384431285e-01
9.530000000000170279e-02,8.733278046356751645e-02,-2.231093559589380770e-01,-1.062354603437178691e+00
9.540000000000170566e-02,8.731046465390514266e-02,-2.232068372884676577e-01,-9.748132952957293540e-01
9.550000000000170852e-02,8.728814346434210503e-02,-2.232169539721652884e-01,-1.011668369763815550e-01
9.560000000000171139e-02,8.726582136382798893e-02,-2.232250563102333718e-01,-8.102338068086582801e-02
9.570000000000171425e-02,8.724349779370797753e-02,-2.232463460899470620e-01,-2.128977971368155309e-01
9.580000000000171712e-02,8.722117144810159761e-02,-2.232805660376890877e-01,-3.421994774201765344e-01
9.590000000000171998e-02,8.719884114960864407e-02,-2.233254038215150561e-01,-4.483778382597916057e-01
9.600000000000172284e-02,8.717650594580292345e-02,-2.233786722929745616e-01,-5.326847145950345253e-01
9.610000000000172571e-02,8.715416509220746955e-02,-2.234383996161930785e-01,-5.972732321852123327e-01
9.620000000000172857e-02,8.713181803048772323e-02,-2.235028347787871295e-01,-6.443516259404119539e-01
9.630000000000173144e-02,8.710946582128163695e-02,-2.235413493429666554e-01,-3.851456417952867084e-01
9.640000000000173430e-02,8.708710642844214034e-02,-2.236465074469081438e-01,-1.051581039414841712e+00
9.650000000000173717e-02,8.706473775329200138e-02,-2.237269955560089452e-01,-8.048810910080815839e-01
9.660000000000174003e-02,8.704236182847376047e-02,-2.237915008088872393e-01,-6.450525287828433596e-01
9.670000000000174289e-02,8.701997986791970563e-02,-2.238477102722329637e-01,-5.620946334571391700e-01
9.680000000000174576e-02,8.699759252291373868e-02,-2.238991898471869024e-01,-5.147957495393323812e-01
9.690000000000174862e-02,8.697520017424606453e-02,-2.239477835063870825e-01,-4.859365920017030271e-01
9.700000000000175149e-02,8.695280304904408342e-02,-2.239947205332259439e-01,-4.693702683887264748e-01
9.710000000000175435e-02,8.693039888459583309e-02,-2.240885684316431259e-01,-9.384789841718106373e-01
9.720000000000175722e-02,8.690800240187576686e-02,-2.238410859696070565e-01,2.474824620360728478e+00
9.730000000000176008e-02,8.688562806569775920e-02,-2.236456375904594396e-01,1.954483791476054666e+00
9.740000000000176295e-02,8.686327030441359787e-02,-2.235095880928893997e-01,1.360494975700344167e+00
9.750000000000176581e-02,8.684092407414792381e-02,-2.234150172205529861e-01,9.457087233642034185e-01
9.760000000000176867e-02,8.681858712946269319e-02,-2.233238764840870250e-01,9.114073646596905220e-01
9.770000000000177154e-02,8.679625049853396945e-02,-2.234087420905048471e-01,-8.486560641782956438e-01
9.780000000000177440e-02,8.677390492538106237e-02,-2.235027209677600546e-01,-9.397887725521487656e-01
9.790000000000177727e-02,8.675155085247367170e-02,-2.235787371799300705e-01,-7.601621217002747510e-01
9.800000000000178013e-02,8.672918997169776212e-02,-2.236388783382076140e-01,-6.014115827753533372e-01
9.810000000000178300e-02,8.670682362173749713e-02,-2.236881208670837562e-01,-4.924252887615583330e-01
9.820000000000178586e-02,8.668445270090885391e-02,-2.237302957057216712e-01,-4.217483863792136911e-01
9.830000000000178872e-02,8.666207313725349248e-02,-2.238609774014558018e-01,-1.306816957341430996e+00
9.840000000000179159e-02,8.663968836797086848e-02,-2.238344082510975719e-01,2.656915035821793558e-01
9.850000000000179445e-02,8.661730358477855163e-02,-2.238612555953128080e-01,-2.684734421522848580e-01
9.860000000000179732e-02,8.659491496233769070e-02,-2.239111932219761958e-01,-4.993762666339217615e-01
9.870000000000180018e-02,8.657252079521109145e-02,-2.239721493100692573e-01,-6.095608809306546361e-01
9.880000000000180305e-02,8.655012014924956532e-02,-2.240407699205523295e-01,-6.862061048306515865e-01
9.890000000000180591e-02,8.652771235277660622e-02,-2.241151595386245143e-01,-7.438961807218488209e-01
9.900000000000180878e-02,8.650529691592059867e-02,-2.241935775816362719e-01,-7.841804301176458214e-01
9.910000000000181164e-02,8.648287350812841612e-02,-2.242745782619025019e-01,-8.100068026623374884e-01
9.920000000000181450e-02,8.646044191995581885e-02,-2.243571851900440228e-01,-8.260692814151363583e-01
9.930000000000181737e-02,8.643800201768891966e-02,-2.244408601479921106e-01,-8.367495794810146936e-01
9.940000000000182023e-02,8.641555370734871344e-02,-2.245253466562302513e-01,-8.448650823812984267e-01
9.950000000000182310e-02,8.639309691475170749e-02,-2.246105052838410221e-01,-8.515862761078342169e-01
9.960000000000182596e-02,8.637063157907888533e-02,-2.246962081726226468e-01,-8.570288878161426149e-01
9.970000000000182883e-02,8.634815765346982863e-02,-2.247823040084530877e-01,-8.609583583045092858e-01
9.980000000000183169e-02,8.632567510675574762e-02,-2.248686302731563169e-01,-8.632626470324088475e-01
9.990000000000183455e-02,8.630318392319356879e-02,-2.249550409703637843e-01,-8.641069720747794891e-01
1.000000000000018374e-01,8.628068409980359232e-02,-2.250414268292886821e-01,-8.638585892489272222e-01
1.001000000000018403e-01,8.625817804856250604e-02,-2.250795979923195245e-01,-3.817116303085175688e-01
1.002000000000018431e-01,8.623566183660749673e-02,-2.252446411078216082e-01,-1.650431155020798402e+00
1.003000000000018460e-01,8.621312970152944510e-02,-2.253980604532203336e-01,-1.534193453987161337e+00
1.004000000000018489e-01,8.619058340452853684e-02,-2.255278795650483836e-01,-1.298191118280601408e+00
1.005000000000018517e-01,8.616802235590356740e-02,-2.256930929343061720e-01,-1.652133692577929969e+00
1.006000000000018546e-01,8.614545993400807289e-02,-2.255553449756057538e-01,1.377479587004195372e+00
1.007000000000018575e-01,8.612290831631015664e-02,-2.254770089828281865e-01,7.833599277756154722e-01
1.008000000000018603e-01,8.610036207015613063e-02,-2.254479140977167506e-01,2.909488511143507594e-01
1.009000000000018632e-01,8.607781296474324717e-02,-2.255341941599600109e-01,-8.628006224325437401e-01
1.010000000000018661e-01,8.605526269772147130e-02,-2.254711462756006646e-01,6.304788435933599278e-01
1.011000000000018689e-01,8.603271575713368480e-02,-2.254676654801061608e-01,3.480795494508669152e-02
1.012000000000018718e-01,8.601016742906213153e-02,-2.254988959510195179e-01,-3.123047091335922065e-01
1.013000000000018747e-01,8.598761517190996184e-02,-2.255462470924328999e-01,-4.735114141338178095e-01
1.014000000000018775e-01,8.596505785282304579e-02,-2.256001346458944290e-01,-5.388755346153223380e-01
1.015000000000018804e-01,8.594249492980511607e-02,-2.256583257126718589e-01,-5.819106677742151845e-01
1.016000000000018832e-01,8.591992607411569338e-02,-2.257187880756956477e-01,-6.046236302377990812e-01
1.017000000000018861e-01,8.589735136959446293e-02,-2.257753023488868471e-01,-5.651427319119624038e-01
1.018000000000018890e-01,8.587476476043587326e-02,-2.259568808229644454e-01,-1.815784740776003714e+00
1.019000000000018918e-01,8.585216077541439617e-02,-2.261228196066945861e-01,-1.659387837301409263e+00
1.020000000000018947e-01,8.582954149859572945e-02,-2.262627167665974548e-01,-1.398971599028699941e+00
1.021000000000018976e-01,8.580690916440295024e-02,-2.263839670888732059e-01,-1.212503222757395527e+00
1.022000000000019004e-01,8.578426533252755948e-02,-2.264926704188088280e-01,-1.087033299356346960e+00
1.023000000000019033e-01,8.576161106026393421e-02,-2.265927748538225928e-01,-1.001044350137606953e+00
1.024000000000019062e-01,8.573894706868992466e-02,-2.266870566264928832e-01,-9.428177267029106412e-01
1.025000000000019090e-01,8.571627383711383219e-02,-2.267775748954015402e-01,-9.051826890865023456e-01
1.026000000000019119e-01,8.569359166966455943e-02,-2.268657740901243169e-01,-8.819919472276366301e-01
1.027000000000019148e-01,8.567090309825117767e-02,-2.269056541773940838e-01,-3.988008726977129714e-01
1.028000000000019176e-01,8.564820605028483635e-02,-2.270353051495661023e-01,-1.296509721720251029e+00
1.029000000000019205e-01,8.562549724817643260e-02,-2.271407370185062058e-01,-1.054318689401118503e+00
1.030000000000019234e-01,8.560277893327697396e-02,-2.272255609705477464e-01,-8.482395204154921098e-01
1.031000000000019262e-01,8.558005264502198395e-02,-2.273002041292906950e-01,-7.464315874295019970e-01
1.032000000000019291e-01,8.555731912438288567e-02,-2.273702086525997423e-01,-7.000452330904649578e-01
1.033000000000019319e-01,8.553457870579257716e-02,-2.274381631536866455e-01,-6.795450108689553570e-01
1.034000000000019348e-01,8.551183152575965452e-02,-2.275054375047697863e-01,-6.727435108313047918e-01
1.035000000000019377e-01,8.548907375840786305e-02,-2.276499095311545762e-01,-1.444720263847770747e+00
1.036000000000019405e-01,8.546631282461211732e-02,-2.275687663837371033e-01,8.114314741748517301e-01
1.037000000000019434e-01,8.544355738425100932e-02,-2.275400408384959106e-01,2.872554524118398622e-01
1.038000000000019463e-01,8.542080141818611527e-02,-2.275792804594558016e-01,-3.923962095988176579e-01
1.039000000000019491e-01,8.539804007915595407e-02,-2.276475001436443490e-01,-6.821968418855178795e-01
1.040000000000019520e-01,8.537527141695884503e-02,-2.277257437984861743e-01,-7.824365484183323227e-01
1.041000000000019549e-01,8.535249513140698296e-02,-2.277999672388783536e-01,-7.422344039216748346e-01
1.042000000000019577e-01,8.532971563267581494e-02,-2.277900073845431916e-01,9.959854335153184302e-02
1.043000000000019606e-01,8.530693710556740139e-02,-2.277805347836414362e-01,9.472600901747955937e-02
1.044000000000019635e-01,8.528415879644202224e-02,-2.277856477240801647e-01,-5.112940438734384779e-02
1.045000000000019663e-01,8.526137929617576272e-02,-2.278043576010385374e-01,-1.870987695836102138e-01
1.046000000000019692e-01,8.523859737428379768e-02,-2.278340802381558228e-01,-2.972263711728402868e-01
1.047000000000019720e-01,8.521581204040794277e-02,-2.278725972788205045e-01,-3.851704066468349397e-01
1.048000000000019749e-01,8.519302251298460638e-02,-2.279179511880310427e-01,-4.535390921054184288e-01
1.049000000000019778e-01,8.517022819754058172e-02,-2.279683576924374233e-01,-5.040650440637853835e-01
