# time,y,vy
0.000000000000000000e+00,5.999950958257533884e-01,-9.808348493470522844e-03
1.000000000000000021e-03,5.999803829371684882e-01,-1.961742867622337516e-02
2.000000000000000042e-03,5.999558693785741470e-01,-2.940968851249041449e-02
3.000000000000000062e-03,5.999215713945477146e-01,-3.918627954030369509e-02
4.000000000000000083e-03,5.998775032827738940e-01,-4.894994400732792517e-02
5.000000000000000104e-03,5.998236760079629359e-01,-5.870460561463932553e-02
6.000000000000000125e-03,5.997600963489870818e-01,-6.845471233708844139e-02
7.000000000000000146e-03,5.996867667898285736e-01,-7.820440597989267162e-02
8.000000000000000167e-03,5.996036861906846038e-01,-8.795679230807770810e-02
9.000000000000001055e-03,5.995108510305482419e-01,-9.771352796462555446e-02
1.000000000000000194e-02,5.994082568688675616e-01,-1.074747953966702085e-01
1.100000000000000283e-02,5.992958996696716722e-01,-1.172396029951441043e-01
1.200000000000000372e-02,5.991737767310415519e-01,-1.270062742651532350e-01
1.300000000000000461e-02,5.990418871063453166e-01,-1.367729751272524219e-01
1.400000000000000550e-02,5.989002315407557786e-01,-1.465381560518385362e-01
1.500000000000000638e-02,5.987488120471470276e-01,-1.563008311656619853e-01
1.600000000000000727e-02,5.985876312952528311e-01,-1.660606726227127350e-01
1.700000000000000816e-02,5.984166919887260461e-01,-1.758179404309263560e-01
1.800000000000000905e-02,5.982359963688334004e-01,-1.855732993543457443e-01
1.900000000000000994e-02,5.980455459256472928e-01,-1.953275870178740881e-01
2.000000000000001082e-02,5.978453413345538037e-01,-2.050815951690619088e-01
2.100000000000001171e-02,5.976353825831299815e-01,-2.148359076785399946e-01
2.200000000000001260e-02,5.974156692200961460e-01,-2.245908183891427712e-01
2.300000000000001349e-02,5.971862006459504046e-01,-2.343463299024331203e-01
2.400000000000001438e-02,5.969469763731297673e-01,-2.441022157387362501e-01
2.500000000000001527e-02,5.966979962059292264e-01,-2.538581186624014330e-01
2.600000000000001615e-02,5.964392603185864061e-01,-2.636136560232322790e-01
2.700000000000001704e-02,5.961707692366634559e-01,-2.733685078226181786e-01
2.800000000000001793e-02,5.958925237469679947e-01,-2.831224715682937321e-01
2.900000000000001882e-02,5.956045247711793111e-01,-2.928754800091213362e-01
3.000000000000001971e-02,5.953067732383662269e-01,-3.026275856169367562e-01
3.100000000000002059e-02,5.949992699843351662e-01,-3.123789224450866930e-01
3.200000000000002148e-02,5.946820138887723983e-01,-3.221332686804532774e-01
3.300000000000002237e-02,5.943550114890843172e-01,-3.318715306957827904e-01
3.400000000000002326e-02,5.940182706889286512e-01,-3.416100696154688587e-01
3.500000000000002415e-02,5.936717905819802743e-01,-3.513501442813679598e-01
3.600000000000002504e-02,5.933155696417098390e-01,-3.610917362594569524e-01
3.700000000000002592e-02,5.929496065239533431e-01,-3.708344992535297924e-01
3.800000000000002681e-02,5.925739002536682953e-01,-3.805780413164880915e-01
3.900000000000002770e-02,5.921884502331543620e-01,-3.903219997112700734e-01
4.000000000000002859e-02,5.917932561987636619e-01,-4.000660690700747479e-01
4.100000000000002948e-02,5.913883181561746527e-01,-4.098100161080406867e-01
4.200000000000003036e-02,5.909736363075499543e-01,-4.195536811414286582e-01
4.300000000000003125e-02,5.905492109846283144e-01,-4.292969647018675117e-01
4.400000000000003214e-02,5.901150425976359193e-01,-4.390398092828214360e-01
4.500000000000003303e-02,5.896711316011323811e-01,-4.487821837243513579e-01
4.600000000000003392e-02,5.892174784744278471e-01,-4.585240696848211228e-01
4.700000000000003481e-02,5.887540837135525340e-01,-4.682654520657527075e-01
4.800000000000003569e-02,5.882809478308038686e-01,-4.780063134316460127e-01
4.900000000000003658e-02,5.877980713581411054e-01,-4.877466318939728818e-01
5.000000000000003747e-02,5.873054548512858242e-01,-4.974863818164884655e-01
5.100000000000003836e-02,5.868030988922352531e-01,-5.072255362846335158e-01
5.200000000000003925e-02,5.862910040890086938e-01,-5.169640701684309336e-01
5.300000000000004013e-02,5.857691710725222434e-01,-5.267019628044482538e-01
5.400000000000004102e-02,5.852376004913222296e-01,-5.364391995955606340e-01
5.500000000000004191e-02,5.846962930061140318e-01,-5.461757708207476414e-01
5.600000000000004280e-02,5.841452473904970022e-01,-5.559154604134110000e-01
5.700000000000004369e-02,5.835844774128889911e-01,-5.656244948026630803e-01
5.800000000000004458e-02,5.830139990396587812e-01,-5.753322516577359380e-01
5.900000000000004546e-02,5.824338119827203730e-01,-5.850418622190324269e-01
6.000000000000004635e-02,5.818439141526526859e-01,-5.947537979162634825e-01
6.100000000000004724e-02,5.812443033722999308e-01,-6.044677627891450467e-01
6.200000000000004813e-02,5.806349778505539572e-01,-6.141832807028431152e-01
6.300000000000004208e-02,5.800159362773157357e-01,-6.238998657735200792e-01
6.400000000000004297e-02,5.793871778055135202e-01,-6.336170778308620744e-01
